nro_documento,parentesco,Legajo
685418699,Hija,69039136
972289456,Madre,1903815
504436090,Hija,78438879
249050110,Conyuge,30394839
240266510,Hija,97271237
880553514,Madre,29832530
360782589,Padre,83111987
740021439,Hija,44953282
921003656,Padre,91313221
793192132,Conyuge,99163275
957687384,Hijo,1914222
126214971,Madre,54951375
50898699,Conyuge,12831821
837194494,Padre,31856098
673278885,Hijo,75238786
763292138,Hijo,66015365
14185042,Madre,32261464
799834465,Madre,52619174
168612774,Hijo,81624475
626050234,Conyuge,82563356
361573470,Conyuge,48445300
941995300,Padre,60993024
668340175,Hijo,52311417
97429264,Hijo,66945190
748920074,Madre,62359102
98917749,Padre,96516834
308340628,Madre,93623815
47503842,Hijo,39456498
337778688,Padre,25586355
768670731,Conyuge,80278004
276577241,Hijo,7941274
405442328,Hijo,81848887
348151994,Hija,88683974
172130300,Conyuge,61142526
617778076,Padre,44148315
711281679,Madre,19638701
712528227,Conyuge,75916444
692125127,Hija,57358475
457546128,Padre,25565403
772804912,Padre,22679149
603770089,Conyuge,6833943
314469436,Padre,13818256
818653776,Hijo,10342802
920711813,Conyuge,71229948
714023391,Hija,30576009
744062225,Hijo,48045783
788969213,Padre,15498127
145230225,Conyuge,76531962
566015991,Madre,81864113
627158122,Hija,24234467
860808824,Padre,47755841
521544831,Hija,21695585
781241213,Madre,41467961
202433612,Padre,22314726
887129663,Hijo,70606090
456629651,Conyuge,44786460
177187374,Padre,52223060
860920506,Conyuge,20375909
374837440,Conyuge,92875444
667715169,Padre,67752907
43410232,Madre,13177460
252683241,Madre,17609901
963815441,Hijo,61140825
94893945,Hija,91285273
476189239,Hijo,83472484
439632787,Madre,11785976
430698384,Padre,55603967
35105869,Padre,40885889
717892632,Conyuge,92123862
23887899,Padre,61515783
564298023,Hija,12953319
480122731,Padre,92982484
387053362,Hija,60842724
501259538,Conyuge,33078030
62578143,Conyuge,82554207
499878503,Hijo,89907263
226662954,Madre,76962232
206731299,Padre,47519452
839168428,Hijo,66303147
789065847,Conyuge,25676239
68752024,Hija,10917503
163998201,Madre,66287266
661576742,Padre,52608593
947770816,Hijo,92908658
996405499,Padre,83874633
694880786,Padre,20041392
416568963,Padre,74047317
681683550,Hijo,13067705
816950028,Hijo,45707921
312616322,Conyuge,6089494
164113400,Hija,82836930
991799110,Hija,62929890
178807289,Padre,89101266
966078241,Hija,52645582
686188483,Hija,55625906
175056390,Hija,52652241
646689687,Hija,82694289
270596600,Madre,8901526
823132144,Hija,24726103
383235492,Conyuge,65924783
414112649,Hijo,83257798
617518538,Padre,36906391
901103165,Padre,95639309
799626814,Hijo,61902148
312405266,Conyuge,81521140
681990494,Conyuge,62835636
542920034,Hijo,45148553
901791566,Madre,52331528
934105524,Hijo,34287814
933818045,Hija,14024226
773078661,Padre,38155523
94059167,Padre,74280897
232041081,Hijo,70153812
893248772,Hija,7567345
656791053,Madre,56376569
187367268,Conyuge,64962889
326691446,Hijo,26564550
810076965,Hija,63208574
53686406,Padre,26685868
430698384,Conyuge,90078454
201456957,Hijo,82977400
324942678,Padre,66659337
682066629,Padre,69474912
574211186,Madre,67130900
211358091,Madre,58914143
258476013,Hijo,39443285
649572541,Conyuge,17879269
983867139,Conyuge,4647598
257106156,Conyuge,42853917
164770048,Hija,67950335
508456280,Madre,11291163
381474103,Hijo,96851206
936904794,Padre,37351043
475937806,Madre,64809767
379910596,Madre,75087232
189711682,Conyuge,92868009
325323763,Conyuge,25512875
810496186,Hija,18495476
589328702,Madre,29418458
682670938,Madre,27851971
366951936,Hijo,79690750
79274869,Madre,81625580
827895666,Hijo,69470640
575535421,Madre,23664558
202033109,Padre,9941780
759541853,Padre,54512855
35377481,Madre,362906
451809484,Conyuge,73612002
359640981,Padre,65212701
190345938,Hija,17777353
72825317,Conyuge,73946296
782488140,Padre,11980419
776556869,Madre,63165537
614085324,Hijo,63114253
794311937,Padre,14349455
281390932,Padre,66967888
53638668,Madre,35475756
39227023,Hijo,13571560
344324982,Conyuge,16403766
24166889,Hijo,77041024
150849647,Conyuge,10494760
25609703,Madre,3837878
996435776,Hija,16982540
397360044,Conyuge,83399206
370119008,Hijo,37400388
755050372,Madre,91897106
916579097,Madre,3883612
175123484,Madre,93024423
849752547,Padre,34993103
853139571,Conyuge,79775864
711265105,Hijo,59611371
744273023,Madre,63040588
110725049,Hija,83228956
95294355,Padre,23985911
144061231,Conyuge,71848374
183079270,Madre,30836179
670071726,Padre,33222264
670895154,Hijo,27157292
94610655,Hija,46985799
518626995,Hijo,39423931
265272356,Madre,5513402
381669671,Hija,48214152
952708414,Madre,68184975
237419594,Padre,33480845
911698685,Hijo,42964710
810570466,Conyuge,93426387
882779288,Conyuge,12475774
574362827,Conyuge,71254001
74102163,Hijo,9879482
458835607,Padre,94780216
350963498,Conyuge,79563627
169357014,Hija,84805455
830268298,Hija,19816037
329459827,Hija,93330009
631727148,Hijo,73265605
796057340,Hija,74820952
694919492,Hijo,14949258
310451867,Hijo,48896976
381288733,Padre,95500441
196428065,Padre,74823352
934223320,Padre,30884632
395732540,Hijo,86138888
572300767,Padre,19742944
748225404,Hijo,95099838
848707330,Madre,22520221
134614776,Hijo,74814161
712499784,Padre,99280660
532431113,Hija,78137389
911792125,Padre,80191155
798969086,Hija,12674255
63411010,Hija,52335002
279257177,Hijo,6689881
547856304,Padre,16804181
705943789,Hija,88868259
664959644,Madre,40921463
785813968,Madre,89328301
660535121,Conyuge,89260854
202637076,Padre,33306648
867596580,Conyuge,12316626
739617993,Hija,52783905
174584063,Hijo,33771778
566853261,Padre,54565435
368926350,Hijo,42287469
429447870,Hijo,20892355
959129966,Hijo,70313130
649307533,Hija,96134076
546649997,Padre,14141824
612775990,Madre,25279280
778196097,Madre,87862748
352059278,Padre,80969923
828831767,Madre,10123962
269433928,Conyuge,44722880
866797057,Madre,16877463
764853613,Conyuge,91771925
294870370,Conyuge,35145078
547570347,Hijo,32039997
776375688,Conyuge,90336427
330020426,Padre,79536562
550335375,Conyuge,63369607
861820291,Madre,48010353
249867515,Madre,17207916
292333560,Madre,64569521
991448383,Madre,15131543
236840108,Madre,68726081
482169328,Hija,95067474
586143060,Hijo,64712324
853926561,Hija,36914552
898597129,Hija,38309163
338623219,Padre,36099708
29955332,Madre,78028169
112438758,Hijo,53775473
486995823,Conyuge,15680580
173701128,Hijo,44666231
641941027,Madre,32279108
947375058,Madre,4393982
177444818,Padre,94943061
276525548,Madre,56781096
934205424,Hija,80645088
477920661,Conyuge,94635128
870228233,Conyuge,53558566
326330314,Hijo,54584759
777041356,Madre,87771464
559606525,Conyuge,83173415
772470413,Hija,41791875
118643451,Madre,44914819
872750719,Hija,63079522
792051719,Hija,72960360
949455502,Hijo,17011179
139258328,Padre,33328165
323859475,Madre,44864354
44591407,Madre,1314642
551286328,Hijo,3645630
595574947,Hija,35134940
49630190,Padre,52122392
731063044,Hija,96240693
710951472,Conyuge,45713160
839637102,Padre,37884763
519112055,Hija,33269760
452365184,Padre,22578314
362419495,Padre,92833638
172303585,Madre,44971883
609869471,Padre,48192054
776230548,Madre,25367215
460295207,Madre,90175197
339892614,Hijo,13062287
654789381,Conyuge,96065182
967002414,Padre,32697135
96604194,Madre,42360
528683119,Hija,91306129
708796934,Madre,42964710
61432753,Hijo,83649108
349309181,Hijo,43932666
508582793,Madre,88668154
498238559,Conyuge,99922348
361103388,Padre,29609487
126299358,Hijo,76595096
94061197,Hija,35940044
175748506,Padre,83595355
809350944,Hijo,84848839
604869695,Conyuge,382943
223119792,Padre,68743697
728772568,Padre,73365228
573650779,Hija,88207665
254013626,Hijo,23719879
706199470,Padre,71578361
595337549,Hija,44261160
673366963,Hijo,49588405
970353405,Padre,25894146
868709123,Padre,99972561
182886010,Hijo,51625955
758634692,Hijo,77287511
190344209,Conyuge,16153911
255612576,Hijo,61643350
167444542,Madre,28592130
883525175,Padre,87983772
340958583,Hija,11808649
891585684,Hija,30830270
455244700,Hija,83995496
940692003,Conyuge,46910987
674203438,Hija,15585824
895977892,Padre,10109696
888121457,Hija,7108383
475556709,Padre,41447775
437353070,Padre,95975675
397253020,Padre,38101376
708381439,Padre,51265916
290443213,Hijo,68470282
213462647,Hijo,29240264
252045412,Padre,13455881
821833860,Hija,47243273
393743841,Padre,64673987
656595687,Hijo,42629397
626114379,Madre,45717959
852949985,Padre,34237586
500878337,Madre,33676740
917500250,Hijo,58754339
415145167,Hijo,56686958
17684134,Conyuge,35935143
772740695,Hija,66406641
96342863,Conyuge,283413
793033242,Padre,47582760
337611693,Conyuge,1419647
690770366,Hijo,4735860
554520939,Madre,69627850
385432144,Hijo,86398670
543072384,Hija,76005530
131711958,Madre,70381292
798916973,Padre,22837579
896327916,Hija,23020701
568844443,Madre,11212248
673962311,Hijo,38271861
20911578,Hija,22793429
253368147,Hijo,50136489
302545419,Hijo,53722443
712500228,Padre,95762128
596338275,Hijo,51139430
298307160,Padre,23071923
522292012,Madre,75208989
302434729,Madre,78769176
431055622,Padre,88030829
14802423,Conyuge,64075716
97895107,Madre,45849522
860478657,Conyuge,66197599
432981497,Madre,60388657
866372009,Hija,67891921
78652386,Hija,34415624
105649054,Padre,48914269
308690513,Padre,28865388
189578367,Padre,88865964
737183012,Hija,29888865
874532139,Conyuge,45853755
51675457,Madre,38061145
396705934,Conyuge,41544253
497835512,Hija,27613392
947676696,Madre,71035527
803937400,Padre,2567662
377132391,Madre,3676086
422954702,Padre,70406207
234265722,Madre,24451835
694561194,Madre,8534635
932363805,Madre,68932078
210290368,Padre,81299591
753922534,Conyuge,70157515
16366497,Padre,87738762
978088134,Padre,81830839
900702946,Madre,26913009
583025531,Hijo,49720022
473561556,Hija,97715075
274954420,Conyuge,93334289
23198100,Madre,25659511
258948189,Padre,24815859
933923557,Padre,50599472
363882721,Conyuge,4749479
577730142,Hija,16198409
807080495,Padre,36274513
285375053,Conyuge,92785820
890196188,Padre,47114518
896656815,Hija,34378985
671409361,Hijo,25742549
124383023,Padre,52157333
382628523,Conyuge,77442929
48472919,Madre,11011124
760228590,Hija,35368848
383248804,Madre,18848571
874255669,Hijo,66971460
312405266,Hija,25963602
734160428,Conyuge,42526745
560440071,Madre,60654951
601612347,Hijo,94316728
57265489,Padre,74794833
583368461,Conyuge,11291163
257192764,Conyuge,58738055
531077479,Padre,34279271
667008321,Conyuge,82199256
669706693,Conyuge,4329598
337033955,Hija,70949855
228706547,Padre,46804721
400228667,Madre,18297859
560417996,Padre,7741910
900158376,Padre,69470640
361598044,Padre,85389507
10763026,Padre,65291307
483308163,Hija,53302281
85722944,Hija,33768819
934424271,Padre,47225413
21324239,Padre,63239200
381762323,Conyuge,17711650
568627017,Conyuge,91538437
220403072,Conyuge,57845965
375852477,Hijo,11887678
533849065,Hija,80710408
390189898,Hija,62301757
450079047,Hijo,5033954
281954779,Hijo,38229518
759672563,Conyuge,98997545
905668642,Hijo,38622405
363227084,Hija,30170570
136891997,Padre,69248703
546984217,Padre,87308611
404075877,Hijo,17919815
101772332,Padre,65293772
196439396,Madre,16414384
883329871,Hija,6673450
896118897,Conyuge,78315640
488992524,Madre,71253497
641681473,Hijo,22714271
433683077,Padre,28905845
865463364,Hijo,15345669
833637259,Hija,46293914
139426447,Madre,32419860
976858439,Hija,21763048
327761273,Padre,66517076
356417901,Hijo,84869818
675019884,Padre,67492026
583025531,Conyuge,27446074
513850279,Hijo,17430740
113376956,Conyuge,70264477
76601137,Padre,19531022
187413907,Padre,91541158
649543716,Hija,2272707
425906633,Conyuge,26032450
298339256,Hija,19296244
762688522,Conyuge,32061308
710413638,Padre,12928041
997809460,Padre,67196840
800784230,Padre,41600721
464050117,Padre,52054485
285370340,Padre,12235790
85139722,Hija,67232970
431628624,Conyuge,16070265
757967472,Madre,93640128
348480690,Padre,85129257
590525731,Hijo,61873448
462219868,Hija,1995762
148500448,Conyuge,61240495
707842161,Conyuge,54752170
943435540,Hijo,5272890
629829407,Padre,97137666
841206287,Conyuge,32773399
371285913,Hija,47770702
900674894,Padre,33012523
978370108,Padre,878657
757265647,Madre,1797876
197139990,Hijo,9967700
722874616,Conyuge,4210043
774336439,Padre,84590485
719602796,Conyuge,48273378
342791924,Madre,93313852
811062836,Hija,81704068
510631578,Madre,37014898
857142550,Madre,93304430
827636886,Hijo,62939421
485221617,Conyuge,10135086
418125680,Hijo,88131907
118556826,Hija,32925924
493263602,Madre,67508257
326208322,Madre,61798048
994798109,Conyuge,96549828
551130490,Hijo,98038242
350683208,Hijo,29178704
140709326,Padre,47402615
430014795,Madre,85560439
692864188,Padre,99023127
29280272,Hijo,18372713
351999498,Madre,76051016
410886997,Padre,1436826
428291293,Madre,5132265
578957351,Conyuge,1042720
567653565,Padre,54207716
829674550,Madre,27240536
348498827,Conyuge,65142873
179454067,Hija,92690555
653788534,Hijo,84611222
631976309,Hija,85153484
896383598,Conyuge,97691668
197741435,Conyuge,60196374
812163095,Padre,34477885
104257192,Madre,21129393
444912605,Hijo,83778608
47646438,Hija,60959453
310858048,Hija,28475485
29073543,Hijo,82279659
953995706,Madre,48468357
246138240,Hija,84586738
475618430,Conyuge,15473272
843563690,Conyuge,82146466
707479132,Hijo,58800104
362078245,Madre,4764671
978922621,Padre,29024366
711131739,Conyuge,85330548
455222400,Padre,74156997
637160540,Madre,61041
738093808,Madre,82082238
747414125,Hijo,2963789
447829181,Hijo,59811068
465729851,Hija,19010391
576836619,Padre,72312383
330133604,Hijo,89551311
177659475,Hijo,1426476
483875867,Hija,22620395
795565809,Hija,17515541
896750989,Conyuge,97371408
199411634,Madre,40112886
441309646,Conyuge,45868774
540146428,Padre,85628918
761080938,Conyuge,91369157
254501074,Padre,74806396
37512206,Madre,53917159
210309338,Hijo,56542456
322261407,Hijo,60635397
97039173,Hijo,75618191
36193089,Hija,50991608
253857692,Hija,48067512
495405919,Madre,4377623
66227081,Padre,7648711
915584626,Conyuge,54367345
427274371,Conyuge,2151739
509814453,Padre,23199670
984685402,Hija,61657511
512054218,Hijo,36904653
78403111,Hijo,66534574
382282990,Conyuge,44347581
136278656,Conyuge,41356587
224165977,Madre,55923370
328903736,Padre,66842578
278487265,Madre,48540755
32656859,Conyuge,69693848
810570466,Padre,41281952
844178768,Padre,64002623
326227732,Padre,25409001
55906149,Padre,79946016
924872473,Hijo,96650757
62206765,Conyuge,90312799
589458828,Hijo,29944415
326638134,Madre,41099948
255634593,Padre,83998231
210948367,Hija,95014402
229449639,Conyuge,82227418
531509995,Conyuge,40511961
912504078,Madre,76139857
472367468,Hija,86983040
244196430,Padre,71288751
983381267,Conyuge,61730239
333540732,Hija,24367928
355813743,Conyuge,29427988
928146720,Madre,43740843
601626185,Hijo,34476536
631575625,Madre,17874266
792412206,Madre,54799286
63300234,Madre,77273070
822691331,Madre,99912670
397743832,Madre,16803153
20572753,Hija,70657399
550592530,Madre,3116335
380423819,Padre,7639423
389126344,Hija,75502999
20572753,Hijo,74855318
498991016,Conyuge,27230853
702240250,Padre,46494274
443674984,Madre,78919404
505232970,Madre,28053419
117713133,Conyuge,49342344
91609801,Conyuge,99425371
34885786,Hijo,71821119
465128574,Padre,96818948
278448412,Padre,12042598
772407274,Hijo,77308888
689375112,Madre,39698835
113949405,Conyuge,75768931
19387184,Conyuge,55372433
766741809,Madre,99569841
923126074,Hija,70499041
500387525,Padre,2173473
707842161,Hija,88288221
794761628,Conyuge,25456403
987274346,Conyuge,96539337
56253686,Hijo,25409001
636717415,Conyuge,26169967
130149916,Madre,77078742
947604943,Conyuge,69724391
217555744,Hija,14838064
983576022,Conyuge,88414468
787741271,Padre,2575534
267047087,Madre,53296474
30242778,Hijo,89037763
828847215,Hijo,24451835
210963663,Madre,12659750
236598119,Madre,72171705
353825079,Conyuge,15992785
684691934,Hija,7153871
299355167,Padre,94394951
