nro_seguro,nro_documento,porcentaje
2352453,844034434,76
3378488,717758208,64
3153130,695028738,4
7028438,547717695,74
2296253,824847158,20
3399764,353164178,51
9476857,305764826,9
1969784,341877808,84
6196778,954883712,13
7707239,587087400,47
7665433,123624835,51
9378612,775994495,23
2976442,326215414,63
2152114,464050117,89
6332035,889710483,37
5771626,838917396,72
6094862,830115968,37
4528247,22597449,93
274742,831449408,20
7784732,836753740,18
2434054,500730151,73
1145541,503367162,22
9355219,328228520,30
5571153,325872192,42
5808571,469089334,85
576183,832453368,1
7749356,999145530,52
3712122,35636210,27
5706316,548067056,63
6218242,342093068,12
8321135,816044657,42
8850532,767890113,40
5772959,224240449,17
9829796,911421111,84
2173744,588062001,41
2072911,427279240,61
666464,709372846,15
6727759,435732396,62
6495121,109307967,39
6616304,985616523,7
844553,828786474,35
7039086,89678845,87
7451654,699811465,80
5326164,508223046,75
2918417,427181676,27
8397225,961199814,26
7098056,395700591,21
5800173,892483764,88
3857867,523911561,57
5042266,910466111,86
9345083,643425527,43
8676230,668340175,40
6421888,876878478,71
3769672,183706393,43
3490490,481136514,49
9190618,472455094,81
982328,18289515,59
6967393,672057373,48
6998692,854943072,75
4412856,788973845,88
6179262,844978220,98
1137050,489331605,55
2976252,676599233,48
4513528,259551509,36
367889,456150089,76
5556042,535109142,100
7496664,236932395,96
3400840,598378832,75
4618290,953576471,72
450669,731693956,60
2811555,180063592,77
9488430,330803958,14
5663924,777443834,45
9275352,438141326,55
9039890,570980567,94
139665,595656986,88
6195593,746084206,75
8872858,811781260,26
5009054,344810653,31
4823362,49630190,92
3653640,707717219,73
5831144,600053858,66
5404628,338742649,4
5904415,81349553,15
6778927,148038466,6
8936212,40232438,81
755755,794152270,5
5241590,50138726,99
1735399,936184884,8
2341870,455475208,80
18880,566188035,35
8375289,377432003,4
4300758,404566577,20
2735411,733940288,1
6088628,262059029,55
6029980,397508271,41
666464,742950857,59
5771510,944587720,21
3624075,65590139,4
1191797,887129663,1
8203871,661887872,58
7945661,411134287,55
7281707,933923557,76
5843905,615461287,4
8767478,269302948,43
1605261,766643812,66
7794154,928102252,68
287615,438317762,73
9404747,884630797,98
3549890,462839551,9
7643732,761799512,72
6583888,210384428,97
3622686,975081072,27
9800297,738084370,17
3275999,340734138,92
7625630,893510328,75
6004255,17381497,51
8205827,532193025,44
796889,419100979,90
443581,896576188,15
2814245,586467506,90
3488733,735643622,52
2416888,115697517,67
9018453,997134716,35
5242574,500730151,73
9143355,262031665,82
5793795,664006189,71
1077109,317873944,30
8005996,462148370,43
9864843,437305179,22
8234686,373609602,71
8662794,632718271,24
6526819,398832247,22
2022841,733419695,40
5017180,967650814,4
4500004,191096324,50
3090663,64542861,50
5199503,37351552,33
3414356,777076876,32
6886486,18568850,20
8182628,703122874,34
689237,172446856,57
9415451,959742211,67
6197048,498954652,35
9229943,811249235,93
3369908,726094611,96
6583531,312140047,57
4317323,767518064,78
1487024,955186674,75
2640529,757274484,43
1818442,113376956,25
7620051,462131712,75
7146192,850252130,69
8048184,200621762,47
3027268,921101142,47
8277195,667665224,36
2548682,20665276,41
4434272,565713951,26
4556802,902425640,73
9332078,80511593,56
7019661,730102700,96
4508469,525772652,73
4418132,187587166,53
1282899,746449119,71
2866667,88465178,56
5960532,719531372,17
77373,361113060,32
3897091,900614883,99
9347694,493440187,40
5766825,264745133,58
8598804,168695790,36
6715411,739617993,86
6452990,541628098,71
5591136,564076815,25
5688493,435203498,39
72517,840302664,23
3145487,579885327,1
799558,746440760,73
3637446,858516353,10
3278206,174505443,46
2069612,933217297,32
9027262,386629967,58
409594,171841415,2
7463838,308522555,36
5985596,240333440,61
9315925,919672845,16
7376812,424336327,40
5794234,18295452,62
7027696,700041342,92
6757677,480308569,67
5009389,991779496,62
2157535,554618649,92
6948636,805100070,12
9503102,984941427,54
2075290,425088498,18
1347846,918867058,20
2666990,210618799,95
8618001,589242306,94
6892735,289232134,27
8799410,466041265,11
6094567,454643535,95
3953915,94908077,14
4118453,219545979,18
4313652,366800106,31
2954580,158332804,72
1878652,188930441,22
6770405,578901955,74
5533197,100642105,4
1634112,188820068,20
1649240,141261266,67
6463720,969281319,41
7711394,923767059,29
4106962,534679934,95
4041357,132925009,9
4263408,797670516,85
7505608,200681274,56
80086,365398983,67
7996896,268936651,6
5015291,844343871,50
5310808,450415491,88
4620096,326662536,63
9302891,446192874,3
6839116,360720703,49
7375716,275274295,81
1768771,550847993,84
7191217,931200774,52
7108739,34699877,96
3272531,659556836,24
9425568,204672099,39
6322530,957557794,16
527232,223916898,96
6582060,204338153,31
4911005,607081930,33
4073905,913770515,93
8067480,159094272,20
6401524,645753667,67
4010428,27984798,50
1619628,683269163,75
9107072,78570085,33
8616235,995797628,33
7765419,199459499,15
5445218,741134896,91
3167581,964532580,72
4128904,498247792,87
3120530,234459675,7
2720443,433668742,54
7935706,57970809,99
8679197,264220917,39
5058555,943356405,82
4816344,738668297,61
6247670,711224955,54
5602416,264220917,21
4620506,218385861,93
8931308,818641676,33
7788952,500187519,17
3315262,163699847,49
7572517,726754306,51
6246095,941639123,52
2498472,450893217,86
741685,824740487,53
3291380,778561367,65
1622037,308522555,82
69121,20134221,7
5680154,714704607,62
2486013,851240732,13
4437584,522256625,39
7713759,821030056,8
8869360,97806301,100
3629600,902902978,9
3309303,925085538,91
9850289,929340744,53
3079372,463851200,35
7333229,829810154,84
6801794,640457968,15
8947471,683068482,74
3636629,684116355,44
2877623,128031149,88
9688099,214204781,34
8627362,360572593,58
6778670,657047565,9
5128593,186621810,24
1644576,789481399,19
4043475,670637784,34
7318111,313903796,88
8153952,816142366,20
5385765,649315270,92
451810,399821307,22
2152917,494217626,21
7702239,76394150,54
7961308,472479520,91
138918,546738835,5
9807687,16366433,92
7495604,868197937,91
5919524,560169645,28
2840661,915178927,84
5792443,470769710,96
1958706,206514882,54
9231286,18393633,38
1001924,933174798,66
7838889,162161931,48
1468691,876386480,4
6214060,55281776,7
1609973,214273322,45
5896364,558974466,1
3784545,714523608,37
849624,405653604,15
7732058,754132378,99
5506167,455820468,13
5058336,226456707,93
8880474,468404423,76
5663198,838777765,99
2704471,607653385,32
4765416,771763556,96
7442748,112046327,96
5362169,609492488,29
6996712,191149847,41
7008406,606493906,2
5788810,658488597,16
2703681,443646314,100
3611784,615420252,73
618751,790398661,4
4051659,868356505,18
9441838,514868833,1
9037114,700552515,69
1939299,373079553,76
7060720,960989739,54
4149977,163326490,25
2886105,537039817,27
1992683,550568721,25
1397219,210963663,74
6867681,569361234,95
9100989,933650141,34
2114686,801779465,52
8667832,225732713,58
1516993,416043401,5
799558,272203502,80
6039931,99983371,69
4073800,901062858,99
259246,146570349,14
789520,138345258,68
2565813,908223824,75
5377060,117165950,47
1393378,522800557,23
7312515,220551438,24
8408113,637566733,63
9385353,550146669,19
649396,597237856,80
4337121,747325584,24
7564758,343491235,47
2980850,895278755,72
4754897,401758577,33
6920340,170809586,72
8631346,51744134,51
7987892,140547321,95
7345125,733530636,17
8076014,246811375,45
3704865,129175411,42
1502937,998522372,45
4854304,674663790,42
1102415,21588942,38
9728280,102277244,67
144425,799545218,35
1689377,490328736,17
8988412,760264590,84
543192,441098872,93
9621549,76098073,82
5048000,548692379,1
8301049,894653415,2
6475540,997391970,58
7391547,464319558,2
9837136,33732362,42
5303991,171918255,94
6032123,886796416,75
4016551,699472898,84
7803578,136950430,40
9931322,808807589,21
3290817,26505817,47
744187,379216563,30
485537,950649451,12
5326095,596004868,8
6410872,51299849,69
8414605,485601476,21
2414351,353393335,75
6973892,424241052,4
5914892,455892046,11
3793119,866296819,87
9662096,840320018,51
5540690,704119307,90
8044149,635420695,47
4640950,299170895,49
6082282,349485644,82
7810489,538803628,88
1095083,468194306,24
824644,519801895,91
6639571,763829334,18
3134613,889710483,92
9223428,686363154,62
3404765,39499869,43
6492618,544282838,20
973484,55621595,47
5919711,760151067,22
6116703,418864208,6
3620609,941350265,23
5446910,240266510,68
3038590,609184043,22
5851502,771086844,58
4806935,811739958,97
6358721,495925463,97
2825641,456579442,9
206297,348567461,58
8920796,738668297,1
9029162,912624755,17
3984583,499337474,2
3957990,816020792,64
7977298,606359824,93
7102302,519722755,32
914947,339912096,97
763199,665109450,54
3697635,675923499,4
9357503,423030806,92
2734287,146107083,59
2352453,832431296,58
7549307,953114392,41
7823520,172630154,87
9824204,26379017,2
970964,390776017,2
7235314,397983055,47
8913117,517258503,95
4982535,453766726,71
6816344,419240175,74
6821468,82275526,52
2537869,452365184,51
527563,12004784,46
1577901,243129905,46
3462716,339073239,23
3724162,213719908,5
7464597,74389194,91
9388501,275420970,53
6254465,192654493,16
9347090,442644106,10
3909802,699496937,19
7445936,708681398,93
6574759,246860990,43
4781196,545122817,22
5931009,464099196,15
8427808,163403697,13
1249113,343048153,92
8952766,474844490,53
2092688,552685222,23
3577342,375563131,90
3348597,938102271,29
9341246,987274346,96
7005393,381762323,7
3639985,270356743,81
1975689,721874384,78
1466053,597963294,82
6388390,741265002,53
3413524,310046026,14
8621489,519207336,27
2315538,678992875,7
3167893,978370108,86
5860958,717806832,27
2165845,896950166,58
8640756,422893255,82
9023255,252689602,11
3226707,61975126,15
5615088,718599553,45
102662,214429013,28
4551706,821970098,48
6026725,360085215,19
1457504,499133630,75
2837903,219407815,52
675900,382235919,23
6606652,776030039,99
322019,535290838,38
155078,369173877,94
8753195,356270316,60
2007926,819396802,50
654295,918258584,88
6236618,323066971,2
6063681,238334704,13
9433790,495910457,62
6302060,531631256,76
7816548,669753594,95
3384979,785499408,67
802644,235155831,97
7876014,619748485,18
3349577,617532737,90
7132504,898592180,37
9688099,624963859,43
5887010,299224826,17
8122937,436001194,8
5718146,823864374,44
2926558,221533853,8
6023227,229491618,1
1290171,750880127,19
8057425,220365050,90
297298,576077672,65
7734310,871301216,31
7493201,562375263,67
8834520,257122759,48
7351188,350315427,55
2089046,160844708,18
3776054,763292243,12
169682,42033659,63
3373370,250683291,5
3099770,342363107,62
2433176,858808372,33
8074744,708821618,77
7706476,72027239,89
6080107,455068799,33
5974159,401997695,4
2135030,571857112,70
4397249,280584931,86
8247757,268857401,37
2997458,467279498,14
2393916,957119587,97
6814666,201002304,37
888811,340462152,72
7057631,116816020,68
332976,56581284,73
2882748,373609602,60
8472682,314763321,38
904493,462705268,49
1747582,69334733,38
559852,759556088,68
3041797,434601629,16
3317018,442103374,53
8557367,781813001,78
5322659,788316229,51
7927889,503240235,37
7728409,810929980,28
2597766,894811789,65
1081024,715126636,33
4044717,186966035,84
9328654,398572710,56
6083334,749222953,94
7828062,375302464,24
1568283,455272997,61
1929832,883486219,9
3145361,773661869,65
9378612,703833328,52
9517054,430516137,39
2907459,422860940,29
5614305,806021160,19
4931017,630172002,97
2127142,802973871,9
808668,33583430,15
6986912,897837860,15
1605521,937127104,99
5996195,629047123,86
207913,178558671,12
6006966,735120352,55
5905616,403081515,99
1423109,801413186,51
6086498,915407207,49
9083270,61795940,16
4838202,210948367,14
2940563,975306070,89
9555355,195543528,33
6603797,21863524,96
643192,812100911,21
6972403,769565277,63
9300531,772073385,3
5446910,259255870,98
9941619,805424060,40
9383102,602521085,42
1969784,601626185,72
9292768,205792242,29
1664598,947536247,62
274742,689893338,36
8654726,485321783,98
6223657,202162393,22
7203668,806638167,30
1169105,164499351,91
824644,310376949,91
7184586,350924519,7
8866382,222511781,100
3644337,195746785,93
2889889,912712798,57
4427844,330451456,12
4898282,575916148,39
741003,692864188,62
1618910,955444217,83
211371,509485575,69
5108664,313579192,75
9926762,568616815,48
1527969,351634386,49
6034926,725906147,77
207844,382387783,41
4716358,254128966,99
6665259,329235416,78
5920834,409822998,6
6838541,34885786,31
1586832,250009240,52
966852,423784808,13
3474968,101670507,54
2833970,708959789,74
8218623,435604905,64
6481356,635963361,72
6210536,15529850,50
8401568,583336687,15
8525061,834366977,13
4714184,637712781,92
5055626,512188425,5
1102395,503240235,20
7325609,248992077,76
2865442,736373490,79
3497130,830367245,59
4588627,236840108,19
6596004,98508891,36
5176031,140709326,18
7279306,482500205,61
1809978,773709981,84
8777389,282050308,57
5098432,361209663,59
4013226,50881369,39
4385788,932794165,43
304748,433911282,20
3641024,500728335,20
1986294,651882246,75
827717,27194593,28
8619684,580399988,88
8116556,201456957,63
5260298,187984151,80
9135247,730887265,77
7215240,648485412,79
5827913,607081930,57
2857045,415499941,17
9898575,960853786,64
8336992,989116035,73
4547359,876853182,42
7956587,119799644,73
7823372,460252797,16
1227110,933956926,55
4262150,405746896,79
58030,433155709,12
9998517,986187792,62
2414724,243468673,33
7752543,747885589,5
4563449,600062877,3
2693639,686568731,75
8913117,375981372,70
427740,957189509,53
7578651,866500653,35
8823354,519517032,66
2654204,998943412,2
4022234,317756575,4
1085379,39537810,89
2208028,849831166,51
3176632,103988234,6
441033,593123338,58
6709274,283017935,66
6386930,872216455,50
4802105,12747790,43
9019044,354398525,86
5938436,910890617,43
8166836,533041890,93
3154991,812286528,52
5532928,768684656,11
