nro_seguro,nombre_aseguradora,cod_compania,tipo,Legajo,CUIT
2660126,"Ellis, Holmes and Smith",3765033,according,40726565,3017321663812
310995,Larson-Rice,7442307,small,47733810,3180526158305
2861569,Garrison-Thomas,9635736,eight,61675796,6640021725086
980241,Hicks Inc,9731315,control,15133205,4103395346284
9817511,Price Inc,1202860,personal,77966831,679924261832
1858468,Goodman Ltd,5644221,focus,97905288,9030419519373
7430649,Hanna-Young,9264561,around,20091904,2240921880562
1761058,Sharp-Fitzgerald,720338,become,96827931,7739264302283
280290,"Santos, Clark and Gomez",559523,notice,60993024,1742109070249
8716618,Robinson-Smith,7532618,article,45795970,9841714242838
149127,Jenkins and Sons,980764,cause,80940187,8329019443987
451810,Morgan-Arias,6129020,with,70586269,8571661489027
7666293,"Mann, Castillo and Sanders",4880242,stage,35312437,511036529822
9467521,"Mejia, Mccall and Thompson",2961794,cut,46385531,783618125390
7297075,Miller Group,4497868,sister,3161622,8361368986690
4133193,Wells-Parks,2368345,experience,63790870,9000938490571
7314860,"Riley, Martinez and Chavez",4935369,someone,65121662,9957129867794
9025888,Torres LLC,6969039,against,24246909,315396881882
8419079,Robertson-Terrell,3707272,represent,44953039,4288534692125
6968759,"Robinson, Montoya and Austin",1456021,bar,12205784,4549784658784
5974978,Harrison-Mcdowell,3123389,reveal,66021254,3650707919705
7329311,Alexander PLC,8685768,air,75806030,2868707290528
9639380,"Hebert, Morales and Paul",4436515,paper,30477798,9234356164732
9370180,"Young, Lloyd and Thompson",3882990,star,12314666,3237935613248
394192,"Morgan, Singleton and Hunt",6414726,theory,93891626,2741310501679
2394425,Campbell Group,9333962,already,1865049,2230125025650
8389408,Ellis Ltd,3371101,across,37603970,5432676882790
7272245,"Walker, Zuniga and Brown",5388374,necessary,64002711,8793433606969
5571153,Williams and Sons,4794167,so,88382086,6127559356501
5982070,Martin PLC,4588,special,55111784,3696556237517
41900,"Moody, Clark and Spencer",6245246,increase,59757559,2799619738057
8953338,"Alexander, Davis and Clark",3963665,travel,45627566,6424804755749
7051685,"Gross, Roy and Grimes",8473589,serious,49349091,9381384491703
9264444,Steele-Cunningham,7607085,Mr,45870946,2510960592310
6463720,"May, Gutierrez and Thompson",2061941,modern,18456040,2082123898021
9105452,Rowe-Davis,8644090,second,29435603,2863340916281
879995,Hines Inc,1144347,decide,87251346,6983646187217
1242400,Turner-Nguyen,7836451,town,64555645,6240668390625
5943114,Moore PLC,102373,start,83718339,9235993825630
4838202,Jones-Johnson,7852879,west,52651917,4848072952450
1517182,Young PLC,8389958,may,61264741,8445874387911
4056335,"Jackson, Johnson and Hayes",8824382,of,36313157,1314244753521
9210136,Owens and Sons,1598679,debate,69298133,6750790909008
5829726,Rodriguez-Willis,5289542,ask,78789120,1829369676459
3535688,Davis Inc,2531409,since,48132923,7806265480327
6213960,Garcia-Perkins,9622768,member,30433002,7238207901920
3694058,Ramos LLC,1774737,often,13257242,3277473394796
3679031,"Dawson, Kelley and Bernard",498372,get,5726862,9166471881315
2754460,Henry and Sons,8887071,good,73576200,7454729920346
5226023,Campbell-Salas,4898424,other,85036203,8439084496066
7456959,Hines LLC,3614504,news,10884265,3238166085101
2698290,"Coleman, Davis and Anderson",560742,own,52165085,1858965634016
2935248,Williams-Reyes,3639454,choice,91951786,1527365273081
3194909,Carr-Johnson,115471,person,51613558,8147698025875
5184002,"Hartman, Terrell and Griffin",9352027,painting,47558623,7937093231949
4963559,Vincent Ltd,4820922,say,7454981,1763357190321
1955084,Allen-Gomez,1675463,factor,57528278,8056886616260
7450562,"Rodriguez, Taylor and Brown",8054076,Congress,32495969,7825168091658
9671425,Matthews Group,3207976,west,5582060,4209266078891
4073905,Henderson Group,6723382,radio,91648690,1945626784479
308345,"Cunningham, Davis and Molina",7938636,cause,74436776,6698647260829
2942624,"Hill, Brown and Rivera",7467000,participant,81281994,900571744132
832769,Maddox-Patel,6631799,better,99586705,4926544663717
2208028,"Morales, Lewis and Booth",7519244,never,73737238,6139583261837
8686324,"Coffey, West and Molina",9233547,service,97987295,7202300914808
7009031,Villarreal PLC,5766825,interest,97021624,6626698314342
4924330,Lopez-Stevens,5319615,sign,68977886,4224029869960
4454648,Cooke Ltd,7881934,pressure,39211537,9947764145853
1461006,Hensley-Roberts,2034430,perform,8840061,4648993909506
9885420,"Dougherty, Cole and Dawson",3941625,against,54367061,6959668680413
5975206,Choi Ltd,496860,memory,41409293,2990752394522
7590342,Castillo PLC,1230464,individual,91633347,3982640392133
1348389,"Walker, Barry and Vaughn",7819851,foot,21897027,9187878043455
2537646,Lee and Sons,2301502,full,27247554,4727882274006
798148,Perez Group,2925835,respond,10816809,7270350197037
241208,Davis-Cole,4750338,less,83945686,2628595462908
3518447,Acevedo Inc,732622,leader,76053625,1241116992228
7080875,Williams PLC,8063226,method,40511961,2775294939033
5873496,"Hansen, Thomas and Parker",1277454,compare,30731292,6044923986235
3348884,Vega Ltd,2680452,wall,23058230,5576713448753
9836128,"Black, Simmons and Lopez",4989377,who,5600883,7670688727972
6156878,Gilmore-Turner,2003563,impact,6958328,8045219849361
9479957,Wagner-Odonnell,845408,growth,53749283,8216085337256
993949,Sanchez-Jacobs,8055503,whole,95461025,8503923178779
8310765,Barajas LLC,260888,feel,23096085,2604143434850
7130968,Vazquez-Walker,639239,short,61544091,812785707033
940103,Tran LLC,9073455,example,61176062,6263273566873
3979158,Thompson and Sons,4667471,third,45955818,971350984876
5329016,Martin-Rosales,8551904,last,254091,8513062267571
8680277,Arnold Ltd,9527205,could,89231226,4019100177843
9894701,Allen LLC,9083647,many,82500020,688355753249
7790450,Oneal-Martinez,7041287,war,5610485,1214166275011
8678256,Lopez-Clark,6455211,line,28583991,1175336304063
645867,Myers-Hurley,5236531,their,5807484,7659667602741
679148,Kim Group,6308529,factor,99468988,1303160711481
7794240,"Mcguire, Hanson and Gordon",2687189,forward,59063027,6178930208543
1893586,King and Sons,1078729,world,73438266,8766598368074
3886212,Perez and Sons,9303488,half,92901516,4797074933121
4223798,Moore Ltd,3501336,left,97905288,6500730726550
3323141,Hicks-Brown,5196555,purpose,40647532,5515438146211
776475,Kelly and Sons,4007533,good,65908739,7760693357413
7123473,Reed-Andrade,4848586,pull,1995762,1800455040240
2458066,Moon Group,1711126,return,41460791,7915956487626
527563,Barnes-Lopez,8674609,free,49424847,8426972756246
2808826,Cortez Group,3606611,lose,32476091,517236247976
6849934,Stanley Ltd,2671678,feel,77832887,8741660224248
8735457,Rodriguez Inc,3086330,boy,89502488,7849131594230
9119661,Franklin Inc,8712377,bit,9598,3417488672990
6497415,Harris-Meyers,1307638,anything,25834679,3154356602878
6786973,"Woods, Wright and Jensen",6137043,stop,55769184,384623810223
7356817,Burns-Jones,5676882,group,33679515,9469691660561
4046482,Hoover Group,1852267,director,90890372,4820208655900
2300068,Thompson Group,6901241,financial,52135899,8708172230771
4661825,Schultz-Morales,3747454,risk,84864730,3370981477187
7491273,Kaufman-Mitchell,9787741,machine,1911847,7555792343937
790170,"Miller, Mcmillan and Oliver",4607158,cold,64517849,1198499857773
5821863,Brown-Bowers,6136440,feel,84552037,2800257921250
8648675,"Davis, Dyer and Schwartz",737786,seven,28807121,4776268383095
7739952,Sherman PLC,4347726,family,69376037,4336524757426
5627460,"Brennan, Houston and Martinez",9857620,ability,13119929,4176551758667
6113605,Gilmore-Spencer,770709,guy,74626388,7133900360442
7670115,Lucas LLC,3010248,pay,12923201,2608285128767
5364622,Carroll Inc,9895666,rate,41764679,7905187660355
6748051,"Flores, Johnson and Porter",9421317,medical,34599256,7636927248114
1185758,Brewer-Harris,8602579,look,85838138,8912300998033
3158944,Gomez LLC,9966690,particularly,32195397,8884748452069
4579738,Velasquez-Frazier,4543281,recognize,41424634,6287061571857
2276667,"Johnson, Lamb and Carr",1882460,finally,31192790,5153992183692
5993605,Bullock-Chen,9124289,easy,22998096,4296401233875
840452,Miller LLC,6795682,wind,18147049,2398823587415
1094849,White-Leon,2556830,image,66297203,3198293554177
5045431,Rowe Ltd,6114860,kind,8221368,586832058698
5604253,Jones Inc,2781461,article,98643027,5087984141912
1938367,Miller PLC,355047,event,80674557,8645085097549
8309026,Smith-Reed,4097631,sure,9781012,9006767629266
6503102,Thornton LLC,6131721,mind,68834609,8630880576701
6306023,Beard-Calderon,1166953,own,42707710,1168944169510
9861133,Jackson Ltd,8741588,hard,93712676,1185359837783
3338136,"White, Ferguson and Gray",7394060,discuss,57572258,1168944169510
2719826,"Carter, Curry and Smith",8688789,pressure,8867240,7440263285785
7619852,Irwin-Sanchez,6921469,begin,69647368,668994371377
5346370,Jones LLC,2113347,right,13443382,2220508483589
7495753,"Mckee, Walton and Peters",2142243,skin,5870672,3349481355118
3063888,Obrien LLC,7150483,position,16539057,5332685572663
9925862,"Hickman, Robinson and Hill",9754733,line,92888021,3740191400929
9593844,"Mclean, Downs and Herring",4007042,trouble,68613419,4804363925937
5948886,"Lopez, Sheppard and Gomez",4878595,every,89331210,1019528070122
4755230,Wallace Group,2473060,capital,64871176,13966424371
6724871,Harris LLC,7051137,create,22307749,4304228567532
4313924,Hernandez-Lewis,6344069,be,84335492,678816319722
227298,Ellis-Flores,9520572,environmental,21125159,6914964585881
7223985,Mclaughlin-Gonzalez,1886805,former,8465407,2655704554681
3342982,"Hamilton, Murphy and Carter",8728845,population,52450679,2007842906585
645375,Jackson-Miles,2797524,your,37569723,1303160711481
7668236,Berg-Dudley,8972113,idea,98387485,6958223574808
5518721,Briggs-Turner,3217711,happen,11974041,4592246261100
8595110,"Osborne, Hicks and Bradford",8145418,world,57444649,135578257751
5654542,"Cruz, Garcia and Duncan",1385925,since,39684145,2315540777811
4922720,Beltran Group,4602863,account,45193794,7039421572958
5560975,Patel Ltd,7931239,score,46072694,4120108097802
9353037,"Russo, Alexander and Carter",5029010,measure,83229301,8961694938819
6302020,Hoffman-Franco,5066171,out,56814078,2628578535819
5205099,Gonzalez-Grimes,4441820,receive,35957107,5603365317460
3008766,"Bennett, Ruiz and Joyce",2495891,analysis,74991028,761878990041
4406561,Reid-Fox,4080206,daughter,20992385,9532649295483
7727653,Alexander-Burns,1778374,fear,18098377,6354323940098
7969425,Lamb-Singleton,2255684,call,37964625,7403642494346
8042220,Pratt-Frost,1084593,child,95087440,3347440941271
2328927,Mora-Jackson,1424785,check,7746055,3181640389527
3286925,Rojas Ltd,2682640,billion,47764333,6338259701245
7488540,Lee-Boyle,5638140,professional,25409001,6629888704806
608891,Nunez-Moses,1253069,interesting,35038133,7204476805545
1173680,Ramirez-Morris,6886318,onto,90179967,1715442646518
6048890,Sweeney-Hamilton,3356080,detail,28285877,6054432326794
578743,Cannon-Becker,9312195,fear,76717862,9752324650519
4814551,"Hutchinson, Johnson and Peterson",3754581,these,15854567,9161444816167
839186,Sullivan-Frazier,5887971,successful,78112923,8831982104236
8638329,Edwards-Mendez,4863296,beyond,51943212,9428148860439
4041891,"Johnson, Clay and Kelly",7157382,Democrat,67697915,9127545357261
9984149,"Bowman, Smith and Diaz",5430637,happen,16429951,7294698119789
1305941,Chung LLC,7612213,thought,24197166,8895180247931
7815040,Edwards-Davis,1461980,stand,30857786,2458152059091
6070198,Ramos LLC,7042135,strong,67858034,5152876191307
6267497,"Smith, Lewis and Hanson",134765,happy,41353119,8488222450979
3267621,Sawyer-Schwartz,9557106,performance,40072464,8899749418397
6406468,Moses PLC,2429551,beat,79761945,7810367990539
4869551,Arellano Group,2345558,perform,72625284,295680261669
7981915,"Garrett, Johnson and Farmer",3741872,thing,56430085,3170721445310
1618223,Hill Inc,413049,man,20099291,4872796051409
7079008,Figueroa LLC,375965,order,7861410,7306013635814
2861716,"Frey, Cobb and Hendricks",3637515,player,84258339,9990153211948
2666650,"Lynch, Moore and Thompson",8339296,nation,10514536,5997919180857
9522503,Murillo-Richardson,9418584,record,47039807,7894382158987
8864451,Steele Group,6173637,almost,25687204,4728351048299
3553990,Sanchez PLC,4403452,fast,51983084,1728446116067
3729515,Miller-Welch,6780221,office,52895064,8460696901551
2015568,Krause LLC,9241683,suffer,27658826,5460629421129
3064087,Rodriguez and Sons,2906393,option,74909464,4630917303575
5196000,Howard-Hall,2034288,brother,8932827,8267267457048
4798448,Andrews Group,9424749,station,9677644,2758146930759
4177429,Daniels-Marshall,4695069,resource,98811715,6971402421534
3039040,Clark Ltd,1449388,water,9602236,7849452727109
7088638,Stein Group,4509034,score,73465430,6424804755749
905421,Byrd Ltd,7210924,society,92894635,450918168377
9572938,Boone LLC,9649124,inside,50264845,5864119973974
4786425,Campbell-Baker,4525220,skin,20275817,7759582037301
2545067,Moore-Perez,368685,central,23608426,4344301146299
7358198,Smith Group,138150,kid,1914222,6937180154982
1609930,Acosta LLC,8429660,eye,3656234,2026411645256
6127541,"Morris, Lambert and Smith",4644942,sign,45553074,4687745767948
2684821,"Hayes, Jones and Floyd",2026194,force,81207513,7596772500363
8582881,Martin-Perez,2015309,sometimes,18766652,8020932999963
5092923,Moore-Whitaker,5620823,performance,59756082,5275985567633
9989127,Smith-Taylor,9199046,message,4587993,4445844237380
4069652,"Chavez, Moore and Sexton",5711905,magazine,30662161,546102636578
7531883,Campbell-Wagner,1698855,protect,18197388,9200234964857
5163702,Martinez Ltd,4967108,why,71413210,5401379757229
2491416,Beck Ltd,5335280,hundred,21775312,5013675703798
3629600,Richardson and Sons,6394673,professor,4982745,3616868962969
8903281,Schroeder Group,3601696,power,57087090,1547764148622
246547,Morris LLC,6384192,purpose,71977066,2940754713827
8347120,"Walker, Kent and Sandoval",377118,future,67000659,357603943214
4513405,"Harris, Mills and Moore",4792378,suddenly,94289505,3057736553086
626638,Cunningham LLC,8753470,cold,6877887,3702427026005
8276240,Vasquez and Sons,9692168,become,20931439,8507514771237
6782471,"Schmitt, Carey and Thomas",9035391,popular,891347,471729886901
6073988,"Ellis, Floyd and Ortiz",4820728,cup,473268,8859311389793
8183545,"Saunders, Walker and Soto",4722396,education,8590930,5448553379275
5640356,Solomon-Mcclure,8695276,couple,42003391,583018317784
3159070,Smith and Sons,1116363,wall,18513028,4618511336028
1363621,"Winters, Phillips and Ward",4771355,possible,91381456,1269539941440
8135251,Brown-Allen,5518358,civil,57966143,6507916557436
7944674,Garcia-Boone,8752246,here,36157091,5342901624287
8638700,"Meza, Hinton and Downs",9417011,mean,17764202,7923295543403
7067369,Romero-Bates,2855452,prepare,2768173,2083835129840
3793119,Johnson-Kramer,3431951,top,59973547,2834926654780
5916565,"Estrada, Miller and Gutierrez",7729855,serve,1085822,8034052346697
6253321,Stewart-Kim,1680888,production,87829348,13461345251
9300531,"Foster, Woodward and Patterson",5631028,read,66917166,7937093231949
6863640,Smith Group,2946457,impact,7108383,3181720118709
8510277,"Wright, Roach and Conley",3439514,reality,24813399,776649432122
7021865,"Oneill, Brown and Adkins",8441970,soldier,34247502,4883546631866
3322848,Jackson-Kelley,2824537,environment,73421249,8716953078616
2974736,Montgomery Ltd,5097282,agency,36011125,5218463368189
387117,"Doyle, Villarreal and Davis",5925989,them,64733657,2139246209180
8437041,Carson-Avila,8623616,economy,19387836,8314135663588
9375937,"Gray, Jones and Atkinson",9129250,want,1455172,1347046692838
833596,"Edwards, Black and Hale",8423715,industry,23461194,9100305109800
36664,Turner-Davis,4183525,commercial,31856098,3245381401108
8585932,"Edwards, Hurley and Levine",9471505,drive,87925645,1113811558265
1620696,Boyd-Brock,8749323,practice,57813364,9276426932099
7526215,"Sparks, Weaver and Dunn",3856890,suffer,70328787,404299811784
9803714,"Young, Payne and Mendez",2440672,pass,94386424,1942536135694
9435237,"Ballard, Hodges and Garza",236217,civil,99531364,8006449962035
2800084,Bennett Group,9414821,leave,67636804,4778307281906
