legajo,numero
62961752,2649425912
75737178,50618169464
66474552,67092691676
56644345,63938871427
15241945,37186131349
75425002,94301306774
73099769,444784390
93526374,95977757461
52369423,44455473543
24779906,37171227116
20836144,50531392197
57763736,13513016146
46976376,91994091278
44389776,29442125145
39402039,64560589365
79492572,8096813122
65628748,93921160942
28226340,88580111114
63196335,7695178946
86434560,59266368612
67645404,17550586359
24096523,30204931503
93729525,94095476701
1981621,23073906987
24095077,9595597866
4063034,39417716429
12916277,81030821848
19829457,60258707073
52298972,49311414065
76658146,99660792574
44433744,15976142030
5486402,11782848842
79190550,29867728463
83288883,73405586562
94601199,3008721901
6596721,43742698620
22519620,26834523852
22044316,93186852127
54833599,84415243444
56430085,74469059956
96949163,93419552864
10530510,4496830337
47558623,53200507735
51605641,58015564827
22033308,58495261915
20184340,40132915842
58542622,68475833273
94164541,43372978671
224974,66716476655
62657248,80326746900
75735394,21339538149
24295702,14633841700
60084864,92163409677
43813297,65282000019
888437,76622152972
7898826,95787000507
387376,82071625369
12899024,74094719142
37287795,15898521019
58393569,90706451228
22432715,7574711047
58901964,76832090048
98804598,50787673528
27534801,82573355777
36427530,98736951833
44115243,40713842139
28277,50793955477
68793024,24067655302
10636718,71482094029
58286572,63385563993
65883846,38236628862
16936312,55274397595
44219143,65420940855
24665649,88658771666
14590374,26247648837
65628967,63998435397
65595347,70579725132
48380110,11948021458
83210756,90997739790
93701728,33660268385
79969529,25125694943
21788742,70720310711
87714872,54765126764
35120686,71091255088
35573414,69884056127
1542521,963598652
29105834,45276326207
98166374,37598283968
51301741,9723117603
70176953,64463602969
17531450,14092687456
51657060,7448433561
46468124,48641901999
21347679,94513743405
98717853,79459235694
1085822,18311757084
67331101,95014922692
62030251,1078821190
69000753,92277316227
69089746,13240805220
15533637,97522486797
2185628,9866763850
97688420,98307492650
85300774,47661938995
30071329,88748594855
96532798,67764706058
62364704,73891357701
93660257,65663535209
40583456,78020390374
62903644,26201440734
98710114,82473208868
81859206,91859076655
48853455,45295542952
24399296,77835641415
91758107,71315075566
11749556,16754483504
73191796,97195472187
71104612,2078771026
36158664,23368451489
8673000,6080112869
89559675,40593337785
75467853,42057259744
16844620,53302127147
98367835,84239652101
60448410,58376759911
23842139,71420844549
15580070,35895112408
5386478,59875236192
34745076,27070698032
22619047,33170962239
26899884,91874344304
77660376,67024484032
26133230,83118341389
38482047,22801519791
25202677,79124047475
34016775,485542778
78076546,46155239424
18848571,1669904774
23399346,82742509416
55658784,12393593512
11493573,86003745342
19126551,92484845031
14843000,23138380224
1327920,2588746130
58908404,50856030949
1211782,73161013230
75310100,10112074992
31464205,37469418073
22446702,1151849799
89426864,16645624912
73072991,56358654306
99148095,90257140851
64304962,34135218479
14812064,96922826858
82281030,15751105919
68381590,17417595690
52350089,4218256697
55744777,42382567771
74243114,91562151145
81287417,52459072060
77857303,96927027562
53502874,85628564001
67806823,64488452104
59082345,21066180586
20495675,91378987783
25684085,56375155064
21511627,50872137821
73872137,44739998381
14666497,21850353859
25500123,14251300907
35681640,61113109555
70141990,13360327023
92156651,96965767948
19830674,34013508196
34127593,21850353859
83998231,96869639730
87223185,95874107691
75777658,40164266904
42847200,97582794609
94513898,46929794666
25815572,66633698320
93062672,13768628407
96265484,5165317230
95328191,42318709748
35550337,46987868925
72503638,45175824866
50898135,80240791429
89601523,9929742757
44437827,6531493521
46743206,22237082123
31573572,43714454274
84847705,54109230429
51908276,17136383863
42823396,24618256145
67136498,75238700399
33290048,92928659178
19290239,1862635789
99098223,84870581302
59549003,74682056309
6978501,19437242181
6587145,99553879944
15963466,57034436458
52863535,37579793948
75005479,38630131933
85942159,73637423059
22931056,91392852152
13987573,94880363678
92473374,68439995873
26789597,65278392172
11349683,9110183931
78238998,61604645297
59993519,34890002856
26946419,69476107195
18722272,93882481949
51943212,8813725307
61786590,54908044168
78354268,56257113031
81868797,20625249562
58548509,88092732649
40664382,68806642575
7894280,68139874979
44711053,20689683794
30328919,74550711962
16090043,81940605695
45424585,61197469593
32851515,64163235995
24344432,8377625024
52897814,97365694849
11364593,30174474091
12848117,13495164511
2768173,89022220866
96164617,95217113885
4869958,10979725790
73969124,59748060247
89012862,29531358602
20384869,50981120475
10636455,68213813017
96932436,33511448676
81128720,76752780196
90383350,24754441759
64945945,90153476502
82877167,92511725106
29932339,54315201504
33616358,51056142410
12842292,6699191909
5226152,10495784489
15098948,32915741629
54024060,80288709618
99376004,34111930864
67175257,53683235341
46548913,42440054090
66151230,51441455096
26524327,85448839252
32927336,16531932354
65322956,69399136868
61785076,20907484428
71278586,49850930996
9436935,25019780014
2216291,97039791530
10603456,99843561359
2858854,39861848565
61206188,55390194536
71289818,80766895023
73891001,77051302682
72514077,67931849529
87705575,3476097291
27393617,99712511022
60797764,37573444649
70106119,17588546328
56801746,37019243399
60038164,51092523483
33036721,78793669104
93405246,30863303000
61638433,21442044671
50790208,63713909697
77720464,60051674415
13434062,41110779625
11086744,9554424621
90677224,64334321680
23642668,74821771094
73241475,70178863444
15199922,16099684874
61120185,41765732588
14570412,7028832703
32112721,56937916836
6094621,30314231157
47999349,43320221679
84339642,76999796678
32859879,4779099094
85401931,86881777240
79046969,81352522154
38482227,95051925115
33232333,14582181709
74613033,78431017216
25886762,54195869024
62061926,75634580285
65757056,37786701769
86433142,64586205639
87061701,76437919408
84824918,1732059124
63508572,5787256063
81260628,14175030666
87772294,98746584425
42163557,99307155567
80715471,59885746281
77512158,41107845282
62258590,63499157200
53969935,51948554302
30287276,2066150615
6470754,40139427931
7300883,56251900254
89393981,27862135539
62461232,88058897893
91727893,38276095900
87095202,52251390807
32981357,33378301067
91373059,19703333288
99431987,85821751097
79511707,94829925803
76712537,89101516019
61371291,2778771711
33193216,9622729916
5148393,12151631534
47877415,6320006967
98184657,31843780243
66102008,50455324299
41779895,80034932351
22892237,45485899060
68217405,69133754504
65676584,8473388432
26610478,88683942429
18129791,83137411986
40974380,27500850158
78052446,55425736398
1091082,37325868767
17040201,26249437023
32044303,59413247104
58845052,33973344306
78401496,13954227058
21595383,75057224563
65963041,8567912937
87969515,73721168395
92392537,65005873634
95014402,94866459759
44784954,25657530956
17301222,6928419440
12373714,29638779038
37181323,1583527342
36864294,84470322875
11684405,25019780014
95271251,4755183067
14200591,58317742427
12264011,29354664217
7217747,25770177286
42778387,48526863381
41051819,66379533077
14323493,66400060081
5021615,75753557349
4946614,3521413240
48261761,2674795973
25369314,81959041847
92559689,7766183231
67508257,55729971735
38890003,41688416413
97623808,97364340014
36005874,95105718051
54478852,2931227215
91080921,69849578738
88801933,26107532036
67286345,50021925876
41716057,99581758036
59475990,75841636539
37484462,6897546097
32644590,31288753627
58670329,14570399160
28149123,88010766272
39211695,80981943940
58878036,26989493842
62246455,69140843423
71711562,1175719571
10623676,47476334449
2803183,28863795883
82614603,970338912
24064192,91989168684
82067871,71183669132
60358265,80001492143
27851581,26176484986
26416175,81639586213
59208252,52772043553
51947560,34012767626
7139056,28330874855
39315582,91189804057
77545029,84862783634
70197986,45914127715
37244765,68789119950
60430511,63845467315
61639984,84172090055
17296982,52342416967
23341514,54249765457
63900458,96969787310
32094288,51056142410
78710079,67883637764
8196845,2373353368
63153450,84544578292
38591054,14327988077
96766105,50950753155
28318010,16403319174
97019418,19187276651
59070895,99500296363
2333246,13889292705
4173378,52675005345
2295581,61998918134
4772648,83760933903
94324934,89491979522
53200069,4694011505
61853386,88789439931
21644104,44368261046
12583284,57594667001
57143323,50000165269
81980665,95728985394
88030829,79932097881
52750923,5038976508
89497066,48826605949
28968581,4275157098
19287119,57756251560
13378822,67920876896
75348843,58488928008
34330191,26566798457
89636509,25015534115
98481659,74975939201
64372689,48407216515
59962421,42010740124
9557174,29411253115
45118178,11905807926
12601701,27334695068
20648760,1679402264
82688566,656042705
638264,62888815240
45819770,677687347
20856368,48167957156
14446560,27942261615
74660010,44552407094
25147362,57544115105
49062932,88960962007
55662535,88771467614
78965075,11174915766
98204308,68105085433
38468478,95728985394
2765446,33318231877
26551243,7320227868
46915550,85006795029
20143498,20968482475
55536911,96018777508
60880505,14795151420
91232660,53684330103
69866748,87652971570
66662614,95482508354
5360990,15691724230
4104178,77166888212
65548686,4176126949
57664286,25558337534
77895645,81270105539
52109784,50538367201
66018469,7766808812
59976549,4768954065
55927420,80148277923
29454688,97903487639
55083728,69445692451
53345641,74712225887
38904267,92534737993
26262189,8387341032
40439974,37062387358
12460536,14099289753
2722682,66318966169
73115633,14302711858
65856860,92262917784
83400666,35706099169
59848243,20792185051
79842938,79692067752
62465765,15259349229
88427321,36693002747
61624691,36337583267
28966958,3473658677
8220058,91144917341
17750629,13081396154
22784396,64314044099
97657915,62495662770
61011193,97323776358
61018080,28746918487
1994674,47035476679
74331860,31164293105
59163315,7783283081
27119999,7421011596
91439036,7362470689
99344744,7023847673
32651176,82988259336
48648332,86545309564
49033891,15545956493
55657166,71491708250
2869935,67984275396
96411895,50597818895
58011015,15066699326
72470421,17495368921
43871976,60543818755
785658,66379989935
99815103,26266516501
71846357,68610495283
11941487,40613890394
50723667,99362261433
