Nro_Obra,Nombre_obra,Plan,Legajo,CUIT
83548159,Webb-Becker,hot,96764840,1968619430112
62833219,"Kelly, Strong and Sparks",involve,51502034,1092619946632
56345972,"Hunter, Suarez and Harper",property,37339581,1550262942329
97444577,"Ortiz, Cobb and Snow",far,8001667,4085997090725
4348685,Brown and Sons,write,35771495,2570787938583
10006241,"Robinson, Hatfield and Higgins",exist,76776311,5125919888028
67250721,"Baldwin, Baker and Barton",picture,86240527,5814638369957
99035631,Garcia PLC,guess,67322580,6084951373295
46037727,"Smith, Smith and Porter",country,67104896,429417067235
44122278,"Choi, Ward and Ortiz",word,55250080,1211791594060
48407340,May Ltd,kitchen,91309916,7362944481391
23379540,Adams-Copeland,his,69086517,4397676610491
75749781,Lewis PLC,speech,33490020,3666515288141
18561416,"Strickland, Rasmussen and Williams",star,71747059,8323289558081
2568638,Collins-Jordan,real,62917024,6901160825761
67210054,"Burns, Church and Wright",positive,27263095,3989915441230
50491876,Torres-Johnson,action,18959976,148811415202
37008683,Aguilar and Sons,account,19408410,4243598994816
28004233,"Dixon, Nelson and Hubbard",whether,57004387,9776185065722
42625451,Roth Group,class,29080534,396857723619
90406360,"Cruz, Gross and Washington",moment,7341951,8727188629121
19225659,Clarke PLC,figure,1155319,5905395245108
57401465,Bentley Inc,receive,73501295,8503049296179
74644152,Wu PLC,window,88716478,378077880865
43610006,Schneider-Ellis,father,29845819,5984326959977
37288883,Graham-Castro,author,54058666,6857873279946
47412392,"May, Stuart and Chaney",would,39054438,6041513692112
26182204,"Terry, Friedman and Moreno",them,68381564,3559288644106
81587786,Marshall-Sanders,even,79611636,7645148693256
44117795,Williams and Sons,not,34813204,8860572264334
51556166,Fisher Inc,person,73643552,4469594712411
75290637,Coleman Ltd,cut,20306209,4526370119278
55202372,"Perez, Scott and Harrington",large,7438588,6280883755034
81917634,Davis-Bowen,next,82394828,3465881239824
73647969,"Arias, Fleming and Alvarez",figure,81037652,7837825975583
78132813,"Moore, Bailey and Perez",analysis,95019299,6390277515629
13239282,"Mcdaniel, Smith and Hayes",military,90593765,8475762849783
90899133,White Inc,tell,58457974,2172976380662
32970865,Phillips-Rivera,difficult,1509271,7809844484381
55902693,"Nichols, Byrd and Underwood",society,6236368,5254865658026
89961824,"Espinoza, Griffin and Hoover",conference,68605422,4408504582618
37730141,Nguyen-Wagner,not,77309015,8280374508848
35050906,"Gomez, Wilkerson and Bradley",member,56527211,3726400410979
15338165,"Mcdonald, Anderson and Martinez",performance,76847933,7495396579956
76902927,Kim-Smith,out,13383685,6880400484342
54554634,Garcia-Houston,between,8178774,8581231371076
4995980,Hill-Gilbert,box,41789791,2960249174358
1585671,Smith-Simpson,language,22213557,5347711324156
19465331,Edwards Inc,Republican,35301888,5837119135983
5792030,Montoya Inc,central,81117579,3482264060479
86568230,Jones Group,myself,55480904,6337424416425
77899469,"Elliott, Huffman and Walker",president,94900666,2345777623628
84746211,Miller LLC,do,40008954,1153443549114
71220472,Acevedo-Davis,form,86918320,5963972439271
37049856,Price-James,test,38951366,2990948755220
47295643,"Mathis, Miller and Whitaker",seven,39020656,8161417105524
98983027,"Bennett, Young and Prince",put,40896286,3147905425342
9945162,"Jackson, Francis and Wood",wall,81558757,5795221979396
40418450,Moore Ltd,way,46047712,5399260497169
86439213,Walters Group,necessary,49086759,6976799679327
36459654,Johnson LLC,into,26062680,623431595411
70147608,Butler Inc,run,18701848,1549435100874
61164668,"Fisher, Hart and Cooper",several,9914571,8531118783250
6030879,Elliott-Phillips,say,95861205,9222540078272
35082608,Horton-Hubbard,deal,71069607,3579172832882
35614507,"Francis, Ruiz and Martin",race,86806886,9584155070044
25448634,Woods Ltd,threat,383773,8407844686829
71729827,"Horton, Matthews and Sparks",cold,86122442,1035644631033
67477645,"Schultz, Wilson and Cervantes",item,60736459,3924563161742
18305265,"Williams, Soto and Rowe",response,71280624,7079831368374
98319667,Walters Group,rule,11355208,7903113167959
89212617,Gibson Group,guess,43653356,8547670058663
96655459,Richardson-Ramos,note,37171982,1660573028066
53060641,Schultz PLC,alone,79293845,679233742325
68676476,Yang LLC,his,78452170,8654359463630
30440458,Preston Inc,share,28405385,17437938533
21214233,"Bentley, Stone and Sherman",move,28427678,7693604079238
29199931,Cole-Brown,style,39706432,1871309136006
15788643,Riley-Soto,more,1556108,1050182384499
43950454,Watkins Ltd,partner,57840200,8982037820159
88667928,"Ford, Wilson and Alvarado",include,79027840,3635526710967
67677980,"Davis, Stephens and Wells",any,51867356,8707364477748
17674185,"Rodriguez, Miller and Hicks",represent,87554646,7292599398112
62910165,Peters Ltd,so,76949324,5689891587540
64861260,"Tucker, Cole and Franklin",with,39511225,2360970768280
74805401,Miller-Wong,member,95976993,3346921661226
99568630,Hart LLC,almost,48431924,5658297838446
21114463,Allen PLC,account,90332316,2848254458297
59228233,Abbott LLC,already,75159853,8088249504964
479602,Warren-Cannon,understand,78367509,8585350347671
583121,Rice-Shaffer,allow,85114937,2683164574638
87403314,Hunt Ltd,tell,21402523,5172636156348
95883430,"Rivera, Tran and Smith",source,71797338,7373432239095
35540154,Zimmerman-Peterson,mother,38155523,640190712851
48008229,Dominguez-Bell,only,38687953,1121297466926
97192787,Harris-Evans,green,81480499,7615894048615
28795265,Gray and Sons,field,19888747,3896923490033
17899215,Powell-Hernandez,level,62442892,1053821693838
43200435,Brown-Johnson,western,87170572,4590200788358
53664018,Wilson-Cain,common,88903877,8056886616260
18663656,"Mills, Johnson and Wright",enter,94417359,4785247020601
73591150,Lopez and Sons,world,54666391,1154431104784
9433249,Barrett Ltd,course,85805047,1245508443081
87869857,"Hays, Young and Baker",other,30965129,5414098940144
5436875,Nguyen Group,building,29348715,5263145835694
20608911,Martin-Hardy,pull,54852692,9143615965460
85127544,Johnson and Sons,in,16506336,238088526187
72073968,"Smith, Watts and Perez",believe,80330529,9359937955585
85024660,Wright-Castro,already,92488658,7922242621466
56670626,Mccoy-Graham,pretty,9596590,2196481382256
58541530,Kerr-Jensen,term,11817551,4975400602447
60261621,Bender-Mason,any,3620312,2179626528147
81642184,"Bishop, Snyder and Bass",prepare,92559689,7314602689621
33771491,Simon Group,possible,926420,3467210420355
13220625,"Blake, Hayes and Ingram",whatever,98435293,3261545387734
34303374,"Black, Walker and Mosley",none,71715331,3097024538241
12947270,Anderson-Nelson,remember,25878527,6595914802825
42288596,Thompson Inc,interesting,20998128,3898870068431
18833711,"Spencer, Moore and Garner",serve,17540271,2827107552454
59514005,Powers-Lynn,environmental,54741763,5031993558785
249197,Martinez PLC,which,86657836,4817981203657
407607,"Dawson, Valenzuela and Rice",politics,32217305,1240088466554
3647143,"Rogers, Kelley and Jackson",off,50276693,6374277220179
52339379,Carter LLC,paper,3350072,8175526562400
48796906,May-Salazar,civil,44752700,9314285444601
57331580,"Johnson, Cisneros and Webb",beyond,80502014,8459813102929
65275288,Rogers Group,church,74649573,9173997845898
82179636,"Lee, Reese and Anderson",sometimes,87582775,9915366740097
48672060,Rosales PLC,road,42180459,856269339687
41201027,"Mendoza, Bowers and Wiley",method,24183688,5077717037012
70639161,"Rodriguez, Arnold and Jones",bank,52135899,8460696901551
18831626,Buchanan Group,ask,68481270,5746254440372
6327769,Miller and Sons,type,93521260,7192459109152
14281446,Stevens-Pennington,whose,32887173,8321438714281
24140541,Chen Group,memory,50000161,3899971295088
11924601,"Keith, Edwards and Fisher",people,10488222,4836917493028
97575719,"Kim, Martinez and Thompson",nice,35382142,3743782898529
85966200,Perez-Parsons,activity,65842207,5484167439791
17384451,"Henry, Mclaughlin and Murphy",shoulder,93889077,2372191906310
39925060,Reynolds-Lopez,gas,53269180,1194457177148
45655338,Riley Inc,discuss,19559439,3901970596977
70140115,Bailey-Ware,event,82455359,1274375664903
4595808,Hess Group,against,59262379,6272374184945
56901262,Jones-Nicholson,glass,12891414,5810865313879
47297002,Davis PLC,help,96240003,5331331406348
49385585,Valentine and Sons,decide,49954242,4439358218176
90409432,Stewart-Jones,book,33921174,4937107598492
22857358,Aguirre Group,possible,56098646,3461099564610
81685341,Smith-Parker,character,32065294,257851428120
78934259,Johnson-Scott,prove,58331858,9617724132074
66405821,Willis and Sons,key,48360573,7152519683688
83521180,"Mayer, Smith and Kent",choose,62805499,640190712851
304548,Williams and Sons,apply,12051881,6240668390625
98434020,Peck and Sons,say,14721185,1507794757919
92387689,Cooper and Sons,oil,35704248,9948633992729
17093460,"Fuentes, Nielsen and Rogers",believe,68744584,1391079999218
30719761,Dougherty PLC,kind,41499400,1473315031657
75633147,Jordan-Jones,watch,74578435,7798102243804
18235938,Guerra PLC,family,15531349,1484271812273
29281092,Spencer-Adams,share,66626700,5015732396806
60552626,"Bowers, Mccoy and Acevedo",great,81636802,1954206930249
65531830,Ellis LLC,until,43574661,78096132617
99796738,Williams PLC,although,99690129,9311760962276
1443734,"Ruiz, Nguyen and Kane",scene,7181054,8584221994437
45356470,Carter-Bailey,force,39111785,6149437022991
62591802,"White, Cooke and King",decision,29145124,1316937975692
66527643,"Morgan, Maldonado and Johnson",agree,23794187,2893272507001
65376432,Johnson-Evans,audience,96477028,5156437999674
31554712,Holden-Shaffer,nation,92768631,7069293698572
37560485,Compton-Dean,hold,10453664,8969850716647
69159011,"Sanders, Peters and Roy",best,87320779,3372865395713
58415464,"Lopez, Wright and Quinn",high,54734468,2461576594032
90032671,Parker-Hill,opportunity,18690344,552427302388
35786807,Johnson-Eaton,serve,62508250,5260469337669
95557008,Young-Wilson,voice,91232660,5824171407032
13586020,Allen-Richardson,rest,28998120,5629953262718
88161067,Shannon-Walton,mean,53680051,5518420146685
66274091,Martin Group,part,55505509,6147941579540
77052008,"Stewart, Clay and Mckinney",but,20688958,1804293323476
63315288,"Ryan, Mendez and Ortega",cover,48273378,3394661831473
46436356,Rosario PLC,lose,19844604,7353935440061
94025768,Perez PLC,note,94102458,6510188034041
36388413,"Smith, Scott and Moody",reflect,44767395,2871975581010
8462274,Sanders Ltd,past,99973124,1275848246123
58748208,Beard-Smith,suddenly,86357249,3023706145086
73486520,"Estrada, Hendricks and Horne",collection,47479516,5670007088640
80070342,Smith-Hernandez,nature,84448075,195386765813
55297937,Gray-Foster,himself,41769588,2838746042049
59980172,Anderson LLC,number,78361012,6096312108915
26991977,"Moore, Ramirez and Cannon",including,78781138,6170860399230
7611200,Gill Group,right,27406431,1315352124680
64202377,Drake Group,certainly,2573442,6149039670795
28376195,Wright-Perkins,guy,9924208,7089856616375
38120073,Underwood Group,her,13604825,948431648593
75178391,"Wolf, Strickland and Perez",clearly,47910916,5485408241900
11885498,"Rice, Beck and Davis",responsibility,66186546,4974689064037
52551274,Lin-Jacobs,offer,53422524,4565795315785
42772740,"Thompson, Nelson and Hansen",about,94417822,6257421693976
97975798,"Rivera, Taylor and Morris",wear,79431287,8731255984175
1484366,Barnes-Baldwin,weight,60427543,8832489548328
30921170,"Williams, Wiggins and Chase",lawyer,97219726,3133501703535
12216481,"Andrade, Carson and Landry",behavior,75821841,4297281628049
11932474,Mayo and Sons,enjoy,77607908,6735548484895
11943800,Gallegos-Rivas,activity,889037,8857438321024
42619136,Anderson-Williams,plant,47534063,5091622052438
72428902,Valdez and Sons,cover,30931513,133802447061
13223030,Baker Ltd,behavior,77721924,6245580717448
5716279,"Parker, Blake and Adams",course,11243464,1480110719834
66212984,"Hill, Carr and Bradley",detail,78322481,8123090386586
12583141,"Kemp, Blackwell and Soto",pass,80072918,9814903277542
40102638,Brown and Sons,ok,88600528,2374509693388
54790362,Schultz-Mendoza,little,38773593,8859056413914
17742559,Rice and Sons,world,15409902,2849624560609
86765462,"Smith, Cameron and Lynch",travel,19931009,279134828114
88928003,Dennis-Meyer,argue,2474094,3901556373362
91904515,Vargas-Herman,direction,63285918,5693081233089
12200683,Cox PLC,development,34060959,3003199527404
14822800,Hansen LLC,to,59791911,6341375621768
82108390,Smith-Flores,others,46363703,3427748825009
25167511,Wolfe Ltd,east,3980628,6741665745188
11622002,Anthony Inc,mean,58850069,7434913334145
52412347,Jones Ltd,mention,76212884,6870293498453
93563388,Conrad and Sons,paper,55869379,7996880677450
3093578,Vaughan LLC,firm,46616318,6138116051862
41020014,Adams Ltd,particularly,40521160,4795018881757
43347742,Peters-Reed,especially,7048860,7093553251845
7112557,"King, Nash and Mcgrath",remain,78704848,6713791923520
34924115,Barnett and Sons,local,5980017,9938057417933
80571177,"Levine, Gonzales and Cain",model,71318465,361420445274
74449911,Richards Inc,over,55091704,4822524310964
38199109,Hobbs Inc,ask,57620444,3132828537945
57241488,Bradley LLC,great,57807180,4891152389066
48823604,Nelson Inc,recently,81942889,1156112305682
3986177,Brown Inc,ready,97343259,286857273537
92251428,Abbott-David,prove,9178574,9433846641961
80279469,Williams PLC,specific,24465662,8431875397509
87782155,"Johnson, Jacobs and Campbell",blood,68519175,9298057688624
620918,"Williams, Lopez and Cameron",scene,81583210,4957809902315
19609276,Hansen Group,none,96730679,9337646894550
29398546,Watson-West,focus,89059174,9074672014581
21502943,Rivers-Elliott,others,24257128,3904654245087
56694215,"Jordan, Johnson and Le",organization,39342448,447060155986
34268746,Hunter-Walters,nature,47763305,1586451948305
23275849,Davis-Long,decade,86092779,752432710734
63716307,"Banks, Oliver and Buckley",stop,83167643,6820946807713
55242501,Gomez-Ross,much,36096426,8656468207834
33357287,"Hancock, Prince and Taylor",stop,31638140,8919855596619
76495851,"Thompson, House and Weiss",full,83547088,675363275476
39648202,Gutierrez-Collins,fish,45193403,8039133643059
96388918,Carson-Blair,message,62256580,4822524310964
13910507,Compton-Williams,dog,80599551,6853679848810
43011391,"Cole, Robinson and Ferguson",professor,50211396,9339999422477
7743826,Brown-Daugherty,room,51050793,3435190319707
33353275,"Diaz, Ellis and Flynn",sea,87972315,1594751872885
89784544,"Clements, Green and Pacheco",moment,91121971,1825676140320
38178953,Davila-Rodriguez,figure,74956818,9234218712627
79647656,"Rice, Daniel and Ford",protect,27851971,757522272575
40327349,"Carson, Williams and Garcia",less,77846563,8122506537093
81220338,Terry Ltd,theory,85641198,3227913048841
77954041,Hill-Rose,line,27529879,8760487285532
40002717,Avery PLC,high,25742351,9299926976119
9061243,"Murphy, Stone and Johnson",law,33623990,5129648953668
56318099,"Taylor, Delgado and Gutierrez",city,60579883,5585378648876
57042683,"Moreno, Rivera and Parker",treat,1455172,1093596931597
30048182,Watson-Simon,chance,75784127,1944878055673
60828889,Armstrong-Peterson,or,51664614,8336818274718
57523110,"Bowman, Walker and Rice",bring,28405343,1100344984683
16250011,"Suarez, Lee and Campbell",arm,6365059,7184261765654
50632613,Stokes-Logan,although,1813864,4370874366506
93668162,"Lambert, Wood and Alexander",say,47090335,915887733641
18278578,Singleton Group,president,99080876,3715192324833
42538012,Adkins Inc,under,46221030,3298749430616
