nro_obra,nro_documento
4216988,603406713
75847716,246156191
39239504,259870297
59482928,194983753
5173810,212484182
54236419,139381554
3152475,843123139
58694736,285528959
16694452,945397679
89071792,868064669
3916397,846069282
56522834,407445453
75473586,617420296
72515331,588024732
94889585,139473747
62367137,328397819
58956292,856296090
8599292,664106881
97163860,377543264
40281367,272254645
80739826,780871109
95030277,179454067
13296490,900630874
74370120,985795962
42766929,62005560
48811441,469162237
89670669,319935983
77618352,293741531
86919408,163051541
72708219,512989922
84450409,903198210
6693024,813591322
31688851,770832662
47445596,865218232
10194663,20432766
58575175,769081092
61212649,718599553
70619269,831030147
62779263,969097213
9217049,763889934
50229908,919071915
6804255,786118563
28918118,348042366
78172384,252411128
55856314,926499904
31769569,984754971
23807661,431833070
44275847,559634148
20499827,666287739
18814231,612551221
32667583,830241787
75919828,699384419
57419719,177198266
65587634,592431289
30285083,37113604
65374489,200333642
75186092,969514115
90831742,312421103
49697384,400331813
18431148,179893388
58884245,507522433
48845648,492802784
42696312,933818045
18117900,659789343
32970865,457965478
13683452,214756376
44909534,329740579
2366046,961373934
11462870,653011428
82884088,243420304
57672130,261045670
609086,569437706
48256907,719903291
18857258,20432766
17215610,179893388
22002435,173329829
91669221,334326899
11007427,646311593
1525874,402539443
1619482,55613324
93207889,941204596
12344046,686207095
9002626,668073401
25279388,428080649
75197121,824447282
35728182,712500228
56679260,832622960
20279732,175213151
13336130,643956943
45230180,134135821
96698230,199441294
93957879,317201107
83600454,502859010
84860114,84265369
33717403,541925549
76897388,682732470
62271214,457922264
86170279,94857577
43039664,538787313
68465927,578519783
35214760,128360030
80005961,891514796
98118499,595398501
42131100,730619098
4651390,968629123
67474349,953807731
30312056,980659390
31990944,908875074
2711969,182490600
52548637,506395746
91388190,80414063
4836609,369147541
46293081,411967705
6050767,478381713
6072262,206905323
54511725,231032263
52101894,338957404
36802549,820129253
15144325,545841800
94009584,779676798
65351315,277546787
67750731,484095270
13645383,580604465
56481368,58674929
54730627,538194558
25388822,600702077
76634118,325955724
29462480,809541871
80924306,525132751
79206946,943253391
37292179,159639180
58989400,719730330
68664387,403566928
27380816,983926291
25575422,17202914
19018100,959742211
90435451,745181277
36064734,144832505
39409861,453370667
99655438,917801245
44482031,985224146
75033872,569543413
84844395,35750382
92064593,231691209
4199406,827032687
73816337,368610157
36456378,385614389
98303575,499028113
34449558,722639625
9783517,178807289
86135487,576142397
96862762,83185081
65659433,11831571
86348789,587865728
37049856,295652752
4551679,69414987
1767618,371966733
63155249,222408246
44979084,811781260
68407815,975089836
95216493,80511593
92590542,279257177
39409460,935574375
83383385,781963525
67266030,519477634
28237685,908414669
90396997,707701011
25499955,122745309
78039444,971964905
52120619,453766726
5873549,519477634
27751136,908875074
14718970,141095469
67048653,326868392
98065374,935118052
27262680,643063704
18235890,566876427
87645342,813293773
41876801,188930441
58403439,713790934
92912283,548562979
3462837,324811960
3119339,584901586
52664941,582941225
76425048,670895154
50057613,18166447
2488635,394901399
57625061,239567003
71634180,881087709
4958873,528210368
86384500,240292535
45554212,218383117
77211377,948011898
30440458,863957104
44464553,578519783
78510541,909754816
86647640,871491261
32526003,727841012
66008339,207064343
39030281,711325561
10334574,775899131
74225717,197962326
81232478,336969851
11978400,821457933
94313644,90369093
92818499,556795060
44881585,803804387
26766366,873635948
49260649,349600406
62318250,996286273
93501582,189599327
98488146,272666764
75451400,160005774
59248763,438317762
16235694,380506037
48479281,467526131
39724608,723642563
37292179,789065847
93007379,326427129
46035353,635478286
35701931,592968746
80725248,457690987
95778859,968629123
78132813,464551168
43431149,761278744
24016450,716347831
10161653,724497055
32975428,385432144
24966575,238057864
18220513,629743204
6492454,219039870
62681794,869285297
45813799,249001358
7956571,621022265
47488540,583497185
54508085,151107056
66513446,690540697
1775775,880907051
73383201,86746145
66541155,999929851
13131088,705621671
41477804,804860605
11892848,864983940
57469244,476441306
32899118,280787789
67478892,375220541
87774420,910827930
46188042,346863319
73159169,238066773
74826220,951953756
76673631,47911808
66503334,956323920
28230595,945054078
22171590,344446554
65304592,510742408
54318970,992965751
51090632,521805191
20728888,475322945
65547964,385764613
62055438,569146949
75710778,270388170
42309974,584544672
45917978,52073183
30920254,450415491
70480798,192741285
63046043,29892885
3992598,636436018
5999323,156568516
52717980,401415313
46220822,526830591
28453309,732347712
67061758,337318019
95694802,115083352
84852321,395890348
6148666,976497956
80776989,616706822
50801363,963052859
78012189,609834414
63536182,298202501
626591,669199111
7868168,444144080
4156422,743307132
81941021,272907857
55429315,460130098
22426663,694358028
10775699,399821307
26360326,864913078
2130440,423872288
43492614,45501664
13001907,292360265
96165856,731682093
44713919,135975286
78673289,412810135
90395697,905158394
22997762,345016566
6252624,530394384
95250427,678508036
64039170,672734674
70531026,652713044
51063888,54007321
32385545,508490775
81961378,739960088
81093517,481199296
66011832,286137599
60259307,559524772
37630688,835537583
92878553,330451456
18374462,577755900
74203162,893398948
42241833,341357552
73309198,536406476
15883795,628627071
62465857,259263917
57976578,722778245
95077296,804967503
69710990,898134179
20475752,16194209
56674813,172298245
84919751,367324694
54324807,389270317
69284753,232733179
49666035,996801199
18678989,325345619
24474477,346041425
64681728,846016898
16808696,859485634
38276096,451275711
84064398,274275341
50797844,196104687
67315842,519965940
37679843,781097374
47310849,754799255
25182951,232539474
31084642,298339256
90437419,835467591
59658285,918604288
99540441,775370455
24489793,210532944
80956472,279257177
73474980,820253909
82146844,920682410
57323836,761553294
57649061,78402963
52039358,825776522
85339775,339442766
94025768,195165029
75042169,915948177
6305686,736417213
12478015,933237380
22175253,327723411
6511305,724506162
37391601,29653004
57798445,648328454
81332222,69819573
19421808,418613908
20427961,637893992
62021123,13900278
24855627,698156181
59046824,49300607
6225005,510435114
8865758,702738528
48496185,922090716
46834013,924872473
2410065,795013472
8218598,796393991
65676850,374159240
52048157,34699877
90856061,240813780
3111362,420132532
6850279,798467815
47262819,155552254
35768660,697487923
90031129,447973603
48702856,998838929
21539726,164219301
79262659,135627758
39967382,438492836
7299756,451586139
21278712,72552877
19598285,42321113
34048903,776211358
66252121,293020942
34518117,578063609
98103357,955731747
70356108,689527318
13990349,848661618
19551320,41113842
27910656,693165479
11107308,587445219
1606879,330384703
39104044,751379568
56998171,107230039
91391409,667946360
75791614,262799033
37222330,549137241
26362557,17494026
68497663,944493446
30285083,182886010
60886504,385879187
77951671,703885760
97144558,868317897
87928633,751248971
59135449,978131247
50206385,529027488
73389034,246464396
92676870,276300770
96124250,136602949
54278146,925319082
17307292,952474624
63161560,70876472
81831467,506658781
33853626,579441462
45180424,841876944
1741185,188976218
30023022,153757409
63770176,401988978
39809394,24610954
57185120,629515665
47744307,652792596
57419719,286462738
40730208,683068482
29890237,748941817
49909304,94237379
99204327,834100127
37979974,796359692
23808867,512801022
41330709,497229160
34515377,927515605
79019837,146335463
48407340,350946185
9330235,279550553
29250888,994606865
2700089,122430456
90048266,704010048
895093,290366435
91573507,514447129
9761361,881174771
42760091,749958330
70862257,697292697
59034835,906277440
95549354,897570070
5341591,755136692
28436499,512994237
49778214,900279000
21616617,993209441
91759624,755365064
15586703,290889135
62242058,91367565
21389863,366012489
49267220,495590897
35047825,582663225
13855612,117296557
42158888,50393563
79846895,371510415
79222728,531509995
97987801,503943126
39871753,918145887
27144756,481878938
22968179,854969884
44493721,522827441
26007041,46695922
75407220,119007536
31901300,900630874
46037727,525238653
5165361,802827680
6322156,918197667
7189514,529437476
68637702,332447672
50310026,147662407
85834925,59316725
3285821,957272877
11885498,964599657
71716033,705800190
27868716,232342515
58793147,612079226
94264340,921003656
87849376,948941903
14404470,489114226
55195760,530376389
21063796,624052704
2636283,267238375
20150306,482524354
90886897,535891113
68448176,65096770
23252103,898046715
13496371,718187806
42247736,471089996
11694123,152612181
50886441,502719290
38814962,246782354
89257281,919903945
47296065,108324498
9328597,904656771
72593640,498767520
49455315,504173631
16226657,164204314
79155135,948750786
16490597,594708433
38655764,181837532
82548334,797192187
73750952,100624371
88493003,647903077
69652688,23182845
88519681,316657691
31940670,140943819
31345322,187175265
37168036,740747247
89996046,302774014
73756758,682348426
33040347,400082205
8544780,815555356
43126316,815492078
734088,805100070
40399889,470663291
41617705,236248428
55667788,633144430
31581611,70471642
66234972,78535108
9937162,27077658
24542239,556795060
49868468,486322973
90852772,211428165
91170821,884601634
83720263,908804701
